Audiofile,start,end,class
S01_U04.CH4.wav,5767.052,5768.142,background
S01_U04.CH4.wav,5768.142,5769.392,foreground
S01_U04.CH4.wav,5769.392,5769.922,background
S01_U04.CH4.wav,5769.922,5770.403,foreground
S01_U04.CH4.wav,5770.403,5770.773,background
S01_U04.CH4.wav,5770.773,5773.762,foreground
S01_U04.CH4.wav,5773.762,5774.432,background
S01_U04.CH4.wav,5774.432,5778.212,foreground
S01_U04.CH4.wav,5778.212,5778.653,background
S01_U04.CH4.wav,5778.653,5779.632,foreground
S01_U04.CH4.wav,5779.632,5779.693,background
S01_U04.CH4.wav,5779.693,5781.762,foreground
S01_U04.CH4.wav,5781.762,5782.092,background
S01_U04.CH4.wav,5782.092,5782.622,foreground
S01_U04.CH4.wav,5782.622,5783.203,background
S01_U04.CH4.wav,5783.203,5783.302,foreground
S01_U04.CH4.wav,5783.302,5783.312,background
S01_U04.CH4.wav,5783.312,5783.323,foreground
S01_U04.CH4.wav,5783.323,5783.413,background
S01_U04.CH4.wav,5783.413,5784.403,foreground
S01_U04.CH4.wav,5784.403,5784.632,background
S01_U04.CH4.wav,5784.632,5787.033,foreground
S01_U04.CH4.wav,5787.033,5787.462,background
S01_U04.CH4.wav,5787.462,5789.703,foreground
S01_U04.CH4.wav,5789.703,5790.512,background
S01_U04.CH4.wav,5790.512,5799.523,foreground
S01_U04.CH4.wav,5799.523,5799.882,background
S01_U04.CH4.wav,5799.882,5800.252,foreground
S01_U04.CH4.wav,5800.252,5800.672,background
S01_U04.CH4.wav,5800.672,5800.682,foreground
S01_U04.CH4.wav,5800.682,5800.712,background
S01_U04.CH4.wav,5800.712,5802.502,foreground
S01_U04.CH4.wav,5802.502,5802.762,background
S01_U04.CH4.wav,5802.762,5805.082,foreground
S01_U04.CH4.wav,5805.082,5805.222,background
S01_U04.CH4.wav,5805.222,5806.113,foreground
S01_U04.CH4.wav,5806.113,5806.422,background
S01_U04.CH4.wav,5806.422,5806.432,foreground
S01_U04.CH4.wav,5806.432,5806.502,background
S01_U04.CH4.wav,5806.502,5806.993,foreground
S01_U04.CH4.wav,5806.993,5807.122,background
S01_U04.CH4.wav,5807.122,5810.722,foreground
S01_U04.CH4.wav,5810.722,5810.773,background
S01_U04.CH4.wav,5810.773,5811.062,foreground
S01_U04.CH4.wav,5811.062,5811.092,background
S01_U04.CH4.wav,5811.092,5811.142,foreground
S01_U04.CH4.wav,5811.142,5811.222,background
S01_U04.CH4.wav,5811.222,5811.422,foreground
S01_U04.CH4.wav,5811.422,5811.453,background
S01_U04.CH4.wav,5811.453,5811.462,foreground
S01_U04.CH4.wav,5811.462,5811.483,background
S01_U04.CH4.wav,5811.483,5812.193,foreground
S01_U04.CH4.wav,5812.193,5813.562,background
S01_U04.CH4.wav,5813.562,5815.892,foreground
S01_U04.CH4.wav,5815.892,5816.582,background
S01_U04.CH4.wav,5816.582,5819.062,foreground
S01_U04.CH4.wav,5819.062,5819.903,background
S01_U04.CH4.wav,5819.903,5820.852,foreground
S01_U04.CH4.wav,5820.852,5821.233,background
S01_U04.CH4.wav,5821.233,5821.292,foreground
S01_U04.CH4.wav,5821.292,5821.332,background
S01_U04.CH4.wav,5821.332,5821.462,foreground
S01_U04.CH4.wav,5821.462,5822.172,background
S01_U04.CH4.wav,5822.172,5824.352,foreground
S01_U04.CH4.wav,5824.352,5824.413,background
S01_U04.CH4.wav,5824.413,5826.172,foreground
S01_U04.CH4.wav,5826.172,5826.812,background
S01_U04.CH4.wav,5826.812,5828.012,foreground
S01_U04.CH4.wav,5828.012,5828.432,background
S01_U04.CH4.wav,5828.432,5833.122,foreground
S01_U04.CH4.wav,5833.122,5833.233,background
S01_U04.CH4.wav,5833.233,5833.552,foreground
S01_U04.CH4.wav,5833.552,5833.972,background
S01_U04.CH4.wav,5833.972,5836.252,foreground
S01_U04.CH4.wav,5836.252,5837.493,background
S01_U04.CH4.wav,5837.493,5838.262,foreground
S01_U04.CH4.wav,5838.262,5838.703,background
S01_U04.CH4.wav,5838.703,5839.602,foreground
S01_U04.CH4.wav,5839.602,5840.993,background
S01_U04.CH4.wav,5840.993,5841.002,foreground
S01_U04.CH4.wav,5841.002,5842.602,background
S01_U04.CH4.wav,5842.602,5845.273,foreground
S01_U04.CH4.wav,5845.273,5845.363,background
S01_U04.CH4.wav,5845.363,5846.663,foreground
S01_U04.CH4.wav,5846.663,5847.203,background
S01_U04.CH4.wav,5847.203,5847.882,foreground
S01_U04.CH4.wav,5847.882,5848.002,background
S01_U04.CH4.wav,5848.002,5848.082,foreground
S01_U04.CH4.wav,5848.082,5848.092,background
S01_U04.CH4.wav,5848.092,5848.122,foreground
S01_U04.CH4.wav,5848.122,5848.273,background
S01_U04.CH4.wav,5848.273,5849.392,foreground
S01_U04.CH4.wav,5849.392,5849.752,background
S01_U04.CH4.wav,5849.752,5854.453,foreground
S01_U04.CH4.wav,5854.453,5854.672,background
S01_U04.CH4.wav,5854.672,5857.233,foreground
S01_U04.CH4.wav,5857.233,5857.672,background
S01_U04.CH4.wav,5857.672,5860.372,foreground
S01_U04.CH4.wav,5860.372,5860.672,background
S01_U04.CH4.wav,5860.672,5861.283,foreground
S01_U04.CH4.wav,5861.283,5862.092,background
S01_U04.CH4.wav,5862.092,5869.502,foreground
S01_U04.CH4.wav,5869.502,5869.983,background
S01_U04.CH4.wav,5869.983,5870.903,foreground
S01_U04.CH4.wav,5870.903,5871.002,background
S01_U04.CH4.wav,5871.002,5871.252,foreground
S01_U04.CH4.wav,5871.252,5871.943,background
S01_U04.CH4.wav,5871.943,5876.142,foreground
S01_U04.CH4.wav,5876.142,5876.582,background
S01_U04.CH4.wav,5876.582,5880.922,foreground
S01_U04.CH4.wav,5880.922,5881.472,background
S01_U04.CH4.wav,5881.472,5883.172,foreground
S01_U04.CH4.wav,5883.172,5883.193,background
S01_U04.CH4.wav,5883.193,5887.443,foreground
S01_U04.CH4.wav,5887.443,5887.882,background
S01_U04.CH4.wav,5887.882,5890.142,foreground
S01_U04.CH4.wav,5890.142,5891.802,background
S01_U04.CH4.wav,5891.802,5892.042,foreground
S01_U04.CH4.wav,5892.042,5892.172,background
S01_U04.CH4.wav,5892.172,5892.203,foreground
S01_U04.CH4.wav,5892.203,5894.642,background
S01_U04.CH4.wav,5894.642,5894.953,foreground
S01_U04.CH4.wav,5894.953,5895.733,background
S01_U04.CH4.wav,5895.733,5896.033,foreground
S01_U04.CH4.wav,5896.033,5896.062,background
S01_U04.CH4.wav,5896.062,5896.153,foreground
S01_U04.CH4.wav,5896.153,5896.163,background
S01_U04.CH4.wav,5896.163,5896.172,foreground
S01_U04.CH4.wav,5896.172,5896.493,background
S01_U04.CH4.wav,5896.493,5898.752,foreground
S01_U04.CH4.wav,5898.752,5899.222,background
S01_U04.CH4.wav,5899.222,5902.962,foreground
S01_U04.CH4.wav,5902.962,5903.012,background
S01_U04.CH4.wav,5903.012,5903.033,foreground
S01_U04.CH4.wav,5903.033,5903.122,background
S01_U04.CH4.wav,5903.122,5904.403,foreground
S01_U04.CH4.wav,5904.403,5904.743,background
S01_U04.CH4.wav,5904.743,5906.872,foreground
S01_U04.CH4.wav,5906.872,5907.193,background
S01_U04.CH4.wav,5907.193,5908.132,foreground
S01_U04.CH4.wav,5908.132,5908.292,background
S01_U04.CH4.wav,5908.292,5911.932,foreground
S01_U04.CH4.wav,5911.932,5912.172,background
S01_U04.CH4.wav,5912.172,5912.252,foreground
S01_U04.CH4.wav,5912.252,5913.243,background
S01_U04.CH4.wav,5913.243,5913.262,foreground
S01_U04.CH4.wav,5913.262,5915.832,background
S01_U04.CH4.wav,5915.832,5918.413,foreground
S01_U04.CH4.wav,5918.413,5918.653,background
S01_U04.CH4.wav,5918.653,5918.783,foreground
S01_U04.CH4.wav,5918.783,5918.842,background
S01_U04.CH4.wav,5918.842,5919.752,foreground
S01_U04.CH4.wav,5919.752,5920.592,background
S01_U04.CH4.wav,5920.592,5920.823,foreground
S01_U04.CH4.wav,5920.823,5921.273,background
S01_U04.CH4.wav,5921.273,5929.062,foreground
S01_U04.CH4.wav,5929.062,5929.672,background
S01_U04.CH4.wav,5929.672,5930.413,foreground
S01_U04.CH4.wav,5930.413,5930.672,background
S01_U04.CH4.wav,5930.672,5930.762,foreground
S01_U04.CH4.wav,5930.762,5930.832,background
S01_U04.CH4.wav,5930.832,5930.852,foreground
S01_U04.CH4.wav,5930.852,5930.863,background
S01_U04.CH4.wav,5930.863,5933.613,foreground
S01_U04.CH4.wav,5933.613,5934.122,background
S01_U04.CH4.wav,5934.122,5935.252,foreground
S01_U04.CH4.wav,5935.252,5935.422,background
S01_U04.CH4.wav,5935.422,5936.743,foreground
S01_U04.CH4.wav,5936.743,5937.012,background
S01_U04.CH4.wav,5937.012,5938.312,foreground
S01_U04.CH4.wav,5938.312,5938.812,background
S01_U04.CH4.wav,5938.812,5939.903,foreground
S01_U04.CH4.wav,5939.903,5940.342,background
S01_U04.CH4.wav,5940.342,5941.863,foreground
S01_U04.CH4.wav,5941.863,5942.653,background
S01_U04.CH4.wav,5942.653,5942.872,foreground
S01_U04.CH4.wav,5942.872,5943.062,background
S01_U04.CH4.wav,5943.062,5944.243,foreground
S01_U04.CH4.wav,5944.243,5944.252,background
S01_U04.CH4.wav,5944.252,5944.273,foreground
S01_U04.CH4.wav,5944.273,5944.392,background
S01_U04.CH4.wav,5944.392,5946.372,foreground
S01_U04.CH4.wav,5946.372,5946.382,background
S01_U04.CH4.wav,5946.382,5946.413,foreground
S01_U04.CH4.wav,5946.413,5946.453,background
S01_U04.CH4.wav,5946.453,5946.502,foreground
S01_U04.CH4.wav,5946.502,5946.533,background
S01_U04.CH4.wav,5946.533,5948.903,foreground
S01_U04.CH4.wav,5948.903,5950.613,background
S01_U04.CH4.wav,5950.613,5951.252,foreground
S01_U04.CH4.wav,5951.252,5953.483,background
S01_U04.CH4.wav,5953.483,5954.062,foreground
S01_U04.CH4.wav,5954.062,5957.283,background
S01_U04.CH4.wav,5957.283,5957.323,foreground
S01_U04.CH4.wav,5957.323,5957.332,background
S01_U04.CH4.wav,5957.332,5959.092,foreground
S01_U04.CH4.wav,5959.092,5960.033,background
S01_U04.CH4.wav,5960.033,5960.832,foreground
S01_U04.CH4.wav,5960.832,5961.372,background
S01_U04.CH4.wav,5961.372,5964.613,foreground
S01_U04.CH4.wav,5964.613,5965.023,background
S01_U04.CH4.wav,5965.023,5968.122,foreground
S01_U04.CH4.wav,5968.122,5968.323,background
S01_U04.CH4.wav,5968.323,5969.802,foreground
S01_U04.CH4.wav,5969.802,5970.842,background
S01_U04.CH4.wav,5970.842,5971.283,foreground
S01_U04.CH4.wav,5971.283,5971.332,background
S01_U04.CH4.wav,5971.332,5971.342,foreground
S01_U04.CH4.wav,5971.342,5971.812,background
S01_U04.CH4.wav,5971.812,5971.842,foreground
S01_U04.CH4.wav,5971.842,5971.863,background
S01_U04.CH4.wav,5971.863,5971.872,foreground
S01_U04.CH4.wav,5971.872,5971.892,background
S01_U04.CH4.wav,5971.892,5971.903,foreground
S01_U04.CH4.wav,5971.903,5972.212,background
S01_U04.CH4.wav,5972.212,5972.323,foreground
S01_U04.CH4.wav,5972.323,5972.342,background
S01_U04.CH4.wav,5972.342,5972.372,foreground
S01_U04.CH4.wav,5972.372,5972.892,background
S01_U04.CH4.wav,5972.892,5973.132,foreground
S01_U04.CH4.wav,5973.132,5973.462,background
S01_U04.CH4.wav,5973.462,5974.092,foreground
S01_U04.CH4.wav,5974.092,5974.642,background
S01_U04.CH4.wav,5974.642,5975.172,foreground
S01_U04.CH4.wav,5975.172,5976.073,background
S01_U04.CH4.wav,5976.073,5976.453,foreground
S01_U04.CH4.wav,5976.453,5976.462,background
S01_U04.CH4.wav,5976.462,5976.502,foreground
S01_U04.CH4.wav,5976.502,5978.312,background
S01_U04.CH4.wav,5978.312,5978.552,foreground
S01_U04.CH4.wav,5978.552,5980.632,background
S01_U04.CH4.wav,5980.632,5981.413,foreground
S01_U04.CH4.wav,5981.413,5981.663,background
S01_U04.CH4.wav,5981.663,5983.023,foreground
S01_U04.CH4.wav,5983.023,5984.062,background
S01_U04.CH4.wav,5984.062,5985.472,foreground
S01_U04.CH4.wav,5985.472,5985.502,background
S01_U04.CH4.wav,5985.502,5986.983,foreground
S01_U04.CH4.wav,5986.983,5987.012,background
S01_U04.CH4.wav,5987.012,5987.042,foreground
S01_U04.CH4.wav,5987.042,5987.052,background
S01_U04.CH4.wav,5987.052,5987.212,foreground
S01_U04.CH4.wav,5987.212,5987.382,background
S01_U04.CH4.wav,5987.382,5988.792,foreground
S01_U04.CH4.wav,5988.792,5990.582,background
S01_U04.CH4.wav,5990.582,5990.703,foreground
S01_U04.CH4.wav,5990.703,5990.722,background
S01_U04.CH4.wav,5990.722,5990.752,foreground
S01_U04.CH4.wav,5990.752,5991.432,background
S01_U04.CH4.wav,5991.432,5991.722,foreground
S01_U04.CH4.wav,5991.722,5992.312,background
S01_U04.CH4.wav,5992.312,5993.733,foreground
S01_U04.CH4.wav,5993.733,5995.122,background
S01_U04.CH4.wav,5995.122,5995.172,foreground
S01_U04.CH4.wav,5995.172,5995.453,background
S01_U04.CH4.wav,5995.453,5996.023,foreground
S01_U04.CH4.wav,5996.023,5996.632,background
S01_U04.CH4.wav,5996.632,5996.792,foreground
S01_U04.CH4.wav,5996.792,5998.142,background
S01_U04.CH4.wav,5998.142,5998.512,foreground
S01_U04.CH4.wav,5998.512,6000.642,background
S01_U04.CH4.wav,6000.642,6001.533,foreground
S01_U04.CH4.wav,6001.533,6002.092,background
S01_U04.CH4.wav,6002.092,6002.132,foreground
S01_U04.CH4.wav,6002.132,6002.142,background
S01_U04.CH4.wav,6002.142,6002.332,foreground
S01_U04.CH4.wav,6002.332,6004.113,background
S01_U04.CH4.wav,6004.113,6005.033,foreground
S01_U04.CH4.wav,6005.033,6005.542,background
S01_U04.CH4.wav,6005.542,6005.582,foreground
S01_U04.CH4.wav,6005.582,6007.312,background
S01_U04.CH4.wav,6007.312,6007.483,foreground
S01_U04.CH4.wav,6007.483,6008.082,background
S01_U04.CH4.wav,6008.082,6008.142,foreground
S01_U04.CH4.wav,6008.142,6008.153,background
S01_U04.CH4.wav,6008.153,6008.892,foreground
S01_U04.CH4.wav,6008.892,6009.972,background
S01_U04.CH4.wav,6009.972,6010.693,foreground
S01_U04.CH4.wav,6010.693,6010.703,background
S01_U04.CH4.wav,6010.703,6010.743,foreground
S01_U04.CH4.wav,6010.743,6010.762,background
S01_U04.CH4.wav,6010.762,6010.863,foreground
S01_U04.CH4.wav,6010.863,6011.172,background
S01_U04.CH4.wav,6011.172,6011.663,foreground
S01_U04.CH4.wav,6011.663,6012.062,background
S01_U04.CH4.wav,6012.062,6012.882,foreground
S01_U04.CH4.wav,6012.882,6013.413,background
S01_U04.CH4.wav,6013.413,6013.682,foreground
S01_U04.CH4.wav,6013.682,6014.712,background
S01_U04.CH4.wav,6014.712,6015.663,foreground
S01_U04.CH4.wav,6015.663,6015.842,background
S01_U04.CH4.wav,6015.842,6015.852,foreground
S01_U04.CH4.wav,6015.852,6015.903,background
S01_U04.CH4.wav,6015.903,6015.943,foreground
S01_U04.CH4.wav,6015.943,6015.953,background
S01_U04.CH4.wav,6015.953,6015.962,foreground
S01_U04.CH4.wav,6015.962,6016.802,background
S01_U04.CH4.wav,6016.802,6018.172,foreground
S01_U04.CH4.wav,6018.172,6018.332,background
S01_U04.CH4.wav,6018.332,6018.733,foreground
S01_U04.CH4.wav,6018.733,6019.472,background
S01_U04.CH4.wav,6019.472,6019.533,foreground
S01_U04.CH4.wav,6019.533,6019.573,background
S01_U04.CH4.wav,6019.573,6021.582,foreground
S01_U04.CH4.wav,6021.582,6021.932,background
S01_U04.CH4.wav,6021.932,6022.363,foreground
S01_U04.CH4.wav,6022.363,6022.523,background
S01_U04.CH4.wav,6022.523,6022.693,foreground
S01_U04.CH4.wav,6022.693,6022.802,background
S01_U04.CH4.wav,6022.802,6023.703,foreground
S01_U04.CH4.wav,6023.703,6025.872,background
S01_U04.CH4.wav,6025.872,6025.993,foreground
S01_U04.CH4.wav,6025.993,6026.642,background
S01_U04.CH4.wav,6026.642,6026.703,foreground
S01_U04.CH4.wav,6026.703,6027.203,background
S01_U04.CH4.wav,6027.203,6028.443,foreground
S01_U04.CH4.wav,6028.443,6028.733,background
S01_U04.CH4.wav,6028.733,6028.752,foreground
S01_U04.CH4.wav,6028.752,6028.762,background
S01_U04.CH4.wav,6028.762,6028.802,foreground
S01_U04.CH4.wav,6028.802,6028.922,background
S01_U04.CH4.wav,6028.922,6029.682,foreground
S01_U04.CH4.wav,6029.682,6030.432,background
S01_U04.CH4.wav,6030.432,6030.773,foreground
S01_U04.CH4.wav,6030.773,6031.252,background
S01_U04.CH4.wav,6031.252,6032.203,foreground
S01_U04.CH4.wav,6032.203,6032.252,background
S01_U04.CH4.wav,6032.252,6032.842,foreground
S01_U04.CH4.wav,6032.842,6032.953,background
S01_U04.CH4.wav,6032.953,6035.292,foreground
S01_U04.CH4.wav,6035.292,6036.273,background
S01_U04.CH4.wav,6036.273,6041.483,foreground
S01_U04.CH4.wav,6041.483,6041.542,background
S01_U04.CH4.wav,6041.542,6041.582,foreground
S01_U04.CH4.wav,6041.582,6041.653,background
S01_U04.CH4.wav,6041.653,6041.693,foreground
S01_U04.CH4.wav,6041.693,6042.153,background
S01_U04.CH4.wav,6042.153,6042.163,foreground
S01_U04.CH4.wav,6042.163,6042.182,background
S01_U04.CH4.wav,6042.182,6043.363,foreground
S01_U04.CH4.wav,6043.363,6043.602,background
S01_U04.CH4.wav,6043.602,6043.682,foreground
S01_U04.CH4.wav,6043.682,6043.733,background
S01_U04.CH4.wav,6043.733,6045.233,foreground
S01_U04.CH4.wav,6045.233,6045.573,background
S01_U04.CH4.wav,6045.573,6045.943,foreground
S01_U04.CH4.wav,6045.943,6046.252,background
S01_U04.CH4.wav,6046.252,6046.773,foreground
S01_U04.CH4.wav,6046.773,6046.922,background
S01_U04.CH4.wav,6046.922,6046.943,foreground
S01_U04.CH4.wav,6046.943,6046.953,background
S01_U04.CH4.wav,6046.953,6046.993,foreground
S01_U04.CH4.wav,6046.993,6047.052,background
S01_U04.CH4.wav,6047.052,6048.552,foreground
S01_U04.CH4.wav,6048.552,6048.582,background
S01_U04.CH4.wav,6048.582,6048.983,foreground
S01_U04.CH4.wav,6048.983,6049.502,background
S01_U04.CH4.wav,6049.502,6049.903,foreground
S01_U04.CH4.wav,6049.903,6050.592,background
S01_U04.CH4.wav,6050.592,6050.622,foreground
S01_U04.CH4.wav,6050.622,6050.642,background
S01_U04.CH4.wav,6050.642,6051.012,foreground
S01_U04.CH4.wav,6051.012,6051.913,background
S01_U04.CH4.wav,6051.913,6053.502,foreground
S01_U04.CH4.wav,6053.502,6053.653,background
S01_U04.CH4.wav,6053.653,6053.792,foreground
S01_U04.CH4.wav,6053.792,6053.852,background
S01_U04.CH4.wav,6053.852,6056.363,foreground
S01_U04.CH4.wav,6056.363,6056.453,background
S01_U04.CH4.wav,6056.453,6058.632,foreground
S01_U04.CH4.wav,6058.632,6058.932,background
S01_U04.CH4.wav,6058.932,6061.352,foreground
S01_U04.CH4.wav,6061.352,6061.413,background
S01_U04.CH4.wav,6061.413,6061.523,foreground
S01_U04.CH4.wav,6061.523,6061.542,background
S01_U04.CH4.wav,6061.542,6062.962,foreground
S01_U04.CH4.wav,6062.962,6063.512,background
S01_U04.CH4.wav,6063.512,6064.332,foreground
S01_U04.CH4.wav,6064.332,6064.342,background
S01_U04.CH4.wav,6064.342,6064.352,foreground
S01_U04.CH4.wav,6064.352,6064.832,background
S01_U04.CH4.wav,6064.832,6064.943,foreground
S01_U04.CH4.wav,6064.943,6065.783,background
S01_U04.CH4.wav,6065.783,6065.922,foreground
S01_U04.CH4.wav,6065.922,6065.943,background
S01_U04.CH4.wav,6065.943,6065.983,foreground
S01_U04.CH4.wav,6065.983,6066.023,background
S01_U04.CH4.wav,6066.023,6066.033,foreground
S01_U04.CH4.wav,6066.033,6066.632,background
S01_U04.CH4.wav,6066.632,6067.372,foreground
S01_U04.CH4.wav,6067.372,6067.462,background
S01_U04.CH4.wav,6067.462,6067.523,foreground
S01_U04.CH4.wav,6067.523,6067.562,background
S01_U04.CH4.wav,6067.562,6067.582,foreground
S01_U04.CH4.wav,6067.582,6067.592,background
S01_U04.CH4.wav,6067.592,6067.752,foreground
S01_U04.CH4.wav,6067.752,6067.783,background
S01_U04.CH4.wav,6067.783,6069.752,foreground
S01_U04.CH4.wav,6069.752,6070.002,background
S01_U04.CH4.wav,6070.002,6072.573,foreground
S01_U04.CH4.wav,6072.573,6073.212,background
S01_U04.CH4.wav,6073.212,6073.292,foreground
S01_U04.CH4.wav,6073.292,6073.323,background
S01_U04.CH4.wav,6073.323,6076.913,foreground
S01_U04.CH4.wav,6076.913,6076.962,background
S01_U04.CH4.wav,6076.962,6077.002,foreground
S01_U04.CH4.wav,6077.002,6077.012,background
S01_U04.CH4.wav,6077.012,6077.243,foreground
S01_U04.CH4.wav,6077.243,6077.462,background
S01_U04.CH4.wav,6077.462,6077.533,foreground
S01_U04.CH4.wav,6077.533,6077.913,background
S01_U04.CH4.wav,6077.913,6077.922,foreground
S01_U04.CH4.wav,6077.922,6077.932,background
S01_U04.CH4.wav,6077.932,6077.983,foreground
S01_U04.CH4.wav,6077.983,6077.993,background
S01_U04.CH4.wav,6077.993,6078.863,foreground
S01_U04.CH4.wav,6078.863,6080.392,background
S01_U04.CH4.wav,6080.392,6080.932,foreground
S01_U04.CH4.wav,6080.932,6082.092,background
S01_U04.CH4.wav,6082.092,6082.403,foreground
S01_U04.CH4.wav,6082.403,6083.653,background
S01_U04.CH4.wav,6083.653,6085.363,foreground
S01_U04.CH4.wav,6085.363,6085.802,background
S01_U04.CH4.wav,6085.802,6086.302,foreground
S01_U04.CH4.wav,6086.302,6086.533,background
S01_U04.CH4.wav,6086.533,6086.542,foreground
S01_U04.CH4.wav,6086.542,6087.182,background
S01_U04.CH4.wav,6087.182,6087.203,foreground
S01_U04.CH4.wav,6087.203,6087.243,background
S01_U04.CH4.wav,6087.243,6087.542,foreground
S01_U04.CH4.wav,6087.542,6087.653,background
S01_U04.CH4.wav,6087.653,6088.533,foreground
S01_U04.CH4.wav,6088.533,6088.922,background
S01_U04.CH4.wav,6088.922,6089.932,foreground
S01_U04.CH4.wav,6089.932,6090.273,background
S01_U04.CH4.wav,6090.273,6091.582,foreground
S01_U04.CH4.wav,6091.582,6091.712,background
S01_U04.CH4.wav,6091.712,6097.312,foreground
S01_U04.CH4.wav,6097.312,6098.802,background
S01_U04.CH4.wav,6098.802,6099.582,foreground
S01_U04.CH4.wav,6099.582,6100.842,background
S01_U04.CH4.wav,6100.842,6100.932,foreground
S01_U04.CH4.wav,6100.932,6100.953,background
S01_U04.CH4.wav,6100.953,6104.693,foreground
S01_U04.CH4.wav,6104.693,6105.033,background
S01_U04.CH4.wav,6105.033,6105.073,foreground
S01_U04.CH4.wav,6105.073,6105.082,background
S01_U04.CH4.wav,6105.082,6105.092,foreground
S01_U04.CH4.wav,6105.092,6105.102,background
S01_U04.CH4.wav,6105.102,6105.243,foreground
S01_U04.CH4.wav,6105.243,6106.453,background
S01_U04.CH4.wav,6106.453,6106.542,foreground
S01_U04.CH4.wav,6106.542,6106.582,background
S01_U04.CH4.wav,6106.582,6106.602,foreground
S01_U04.CH4.wav,6106.602,6106.632,background
S01_U04.CH4.wav,6106.632,6107.962,foreground
S01_U04.CH4.wav,6107.962,6109.342,background
S01_U04.CH4.wav,6109.342,6109.512,foreground
S01_U04.CH4.wav,6109.512,6109.743,background
S01_U04.CH4.wav,6109.743,6109.802,foreground
S01_U04.CH4.wav,6109.802,6109.832,background
S01_U04.CH4.wav,6109.832,6109.842,foreground
S01_U04.CH4.wav,6109.842,6109.903,background
S01_U04.CH4.wav,6109.903,6109.922,foreground
S01_U04.CH4.wav,6109.922,6110.042,background
S01_U04.CH4.wav,6110.042,6110.233,foreground
S01_U04.CH4.wav,6110.233,6110.312,background
S01_U04.CH4.wav,6110.312,6110.332,foreground
S01_U04.CH4.wav,6110.332,6110.443,background
S01_U04.CH4.wav,6110.443,6110.812,foreground
S01_U04.CH4.wav,6110.812,6110.852,background
S01_U04.CH4.wav,6110.852,6110.882,foreground
S01_U04.CH4.wav,6110.882,6110.913,background
S01_U04.CH4.wav,6110.913,6111.033,foreground
S01_U04.CH4.wav,6111.033,6111.062,background
S01_U04.CH4.wav,6111.062,6111.562,foreground
S01_U04.CH4.wav,6111.562,6112.023,background
S01_U04.CH4.wav,6112.023,6112.042,foreground
S01_U04.CH4.wav,6112.042,6112.062,background
S01_U04.CH4.wav,6112.062,6112.622,foreground
S01_U04.CH4.wav,6112.622,6114.182,background
S01_U04.CH4.wav,6114.182,6114.812,foreground
S01_U04.CH4.wav,6114.812,6116.792,background
S01_U04.CH4.wav,6116.792,6117.533,foreground
S01_U04.CH4.wav,6117.533,6119.082,background
S01_U04.CH4.wav,6119.082,6119.182,foreground
S01_U04.CH4.wav,6119.182,6119.252,background
S01_U04.CH4.wav,6119.252,6119.773,foreground
S01_U04.CH4.wav,6119.773,6120.602,background
S01_U04.CH4.wav,6120.602,6124.153,foreground
S01_U04.CH4.wav,6124.153,6126.153,background
S01_U04.CH4.wav,6126.153,6126.523,foreground
S01_U04.CH4.wav,6126.523,6126.592,background
S01_U04.CH4.wav,6126.592,6127.403,foreground
S01_U04.CH4.wav,6127.403,6127.432,background
S01_U04.CH4.wav,6127.432,6129.052,foreground
S01_U04.CH4.wav,6129.052,6129.993,background
S01_U04.CH4.wav,6129.993,6130.892,foreground
S01_U04.CH4.wav,6130.892,6132.592,background
S01_U04.CH4.wav,6132.592,6132.693,foreground
S01_U04.CH4.wav,6132.693,6132.943,background
S01_U04.CH4.wav,6132.943,6134.243,foreground
S01_U04.CH4.wav,6134.243,6136.052,background
S01_U04.CH4.wav,6136.052,6136.222,foreground
S01_U04.CH4.wav,6136.222,6136.243,background
S01_U04.CH4.wav,6136.243,6137.073,foreground
S01_U04.CH4.wav,6137.073,6138.392,background
S01_U04.CH4.wav,6138.392,6138.743,foreground
S01_U04.CH4.wav,6138.743,6138.752,background
S01_U04.CH4.wav,6138.752,6138.762,foreground
S01_U04.CH4.wav,6138.762,6138.882,background
S01_U04.CH4.wav,6138.882,6141.172,foreground
S01_U04.CH4.wav,6141.172,6141.273,background
S01_U04.CH4.wav,6141.273,6141.432,foreground
S01_U04.CH4.wav,6141.432,6141.533,background
S01_U04.CH4.wav,6141.533,6144.113,foreground
S01_U04.CH4.wav,6144.113,6144.363,background
S01_U04.CH4.wav,6144.363,6144.472,foreground
S01_U04.CH4.wav,6144.472,6144.493,background
S01_U04.CH4.wav,6144.493,6144.962,foreground
S01_U04.CH4.wav,6144.962,6144.983,background
S01_U04.CH4.wav,6144.983,6144.993,foreground
S01_U04.CH4.wav,6144.993,6145.023,background
S01_U04.CH4.wav,6145.023,6145.172,foreground
S01_U04.CH4.wav,6145.172,6145.203,background
S01_U04.CH4.wav,6145.203,6147.142,foreground
S01_U04.CH4.wav,6147.142,6147.373,background
S01_U04.CH4.wav,6147.373,6147.382,foreground
S01_U04.CH4.wav,6147.382,6147.392,background
S01_U04.CH4.wav,6147.392,6147.443,foreground
S01_U04.CH4.wav,6147.443,6147.502,background
S01_U04.CH4.wav,6147.502,6147.512,foreground
S01_U04.CH4.wav,6147.512,6147.533,background
S01_U04.CH4.wav,6147.533,6147.542,foreground
S01_U04.CH4.wav,6147.542,6147.552,background
S01_U04.CH4.wav,6147.552,6148.682,foreground
S01_U04.CH4.wav,6148.682,6149.922,background
S01_U04.CH4.wav,6149.922,6150.642,foreground
