Audiofile,start,end,class
S01_U04.CH4.wav,5684.182,5684.552,background
S01_U04.CH4.wav,5684.552,5684.562,foreground
S01_U04.CH4.wav,5684.562,5684.573,background
S01_U04.CH4.wav,5684.573,5705.122,foreground
S01_U04.CH4.wav,5705.122,5705.132,background
S01_U04.CH4.wav,5705.132,5712.243,foreground
S01_U04.CH4.wav,5712.243,5712.682,background
S01_U04.CH4.wav,5712.682,5726.663,foreground
S01_U04.CH4.wav,5726.663,5726.983,background
S01_U04.CH4.wav,5726.983,5729.122,foreground
S01_U04.CH4.wav,5729.122,5729.602,background
S01_U04.CH4.wav,5729.602,5732.382,foreground
S01_U04.CH4.wav,5732.382,5732.613,background
S01_U04.CH4.wav,5732.613,5760.283,foreground
S01_U04.CH4.wav,5760.283,5760.792,background
S01_U04.CH4.wav,5760.792,5761.312,foreground
S01_U04.CH4.wav,5761.312,5761.682,background
S01_U04.CH4.wav,5761.682,5762.222,foreground
S01_U04.CH4.wav,5762.222,5763.113,background
S01_U04.CH4.wav,5763.113,5763.462,foreground
S01_U04.CH4.wav,5763.462,5763.472,background
S01_U04.CH4.wav,5763.472,5763.582,foreground
S01_U04.CH4.wav,5763.582,5763.783,background
S01_U04.CH4.wav,5763.783,5763.802,foreground
S01_U04.CH4.wav,5763.802,5765.632,background
S01_U04.CH4.wav,5765.632,5766.493,foreground
S01_U04.CH4.wav,5766.493,5767.142,background
S01_U04.CH4.wav,5767.142,5767.163,foreground
S01_U04.CH4.wav,5767.163,5768.172,background
S01_U04.CH4.wav,5768.172,5769.352,foreground
S01_U04.CH4.wav,5769.352,5769.922,background
S01_U04.CH4.wav,5769.922,5770.392,foreground
S01_U04.CH4.wav,5770.392,5770.783,background
S01_U04.CH4.wav,5770.783,5772.892,foreground
S01_U04.CH4.wav,5772.892,5772.943,background
S01_U04.CH4.wav,5772.943,5773.042,foreground
S01_U04.CH4.wav,5773.042,5773.252,background
S01_U04.CH4.wav,5773.252,5773.792,foreground
S01_U04.CH4.wav,5773.792,5774.472,background
S01_U04.CH4.wav,5774.472,5777.573,foreground
S01_U04.CH4.wav,5777.573,5777.592,background
S01_U04.CH4.wav,5777.592,5777.602,foreground
S01_U04.CH4.wav,5777.602,5777.693,background
S01_U04.CH4.wav,5777.693,5778.142,foreground
S01_U04.CH4.wav,5778.142,5778.733,background
S01_U04.CH4.wav,5778.733,5781.632,foreground
S01_U04.CH4.wav,5781.632,5781.852,background
S01_U04.CH4.wav,5781.852,5781.962,foreground
S01_U04.CH4.wav,5781.962,5782.062,background
S01_U04.CH4.wav,5782.062,5782.592,foreground
S01_U04.CH4.wav,5782.592,5783.462,background
S01_U04.CH4.wav,5783.462,5784.352,foreground
S01_U04.CH4.wav,5784.352,5784.672,background
S01_U04.CH4.wav,5784.672,5786.132,foreground
S01_U04.CH4.wav,5786.132,5786.233,background
S01_U04.CH4.wav,5786.233,5786.972,foreground
S01_U04.CH4.wav,5786.972,5787.392,background
S01_U04.CH4.wav,5787.392,5788.892,foreground
S01_U04.CH4.wav,5788.892,5790.602,background
S01_U04.CH4.wav,5790.602,5790.663,foreground
S01_U04.CH4.wav,5790.663,5790.682,background
S01_U04.CH4.wav,5790.682,5791.413,foreground
S01_U04.CH4.wav,5791.413,5791.483,background
S01_U04.CH4.wav,5791.483,5791.512,foreground
S01_U04.CH4.wav,5791.512,5791.552,background
S01_U04.CH4.wav,5791.552,5793.092,foreground
S01_U04.CH4.wav,5793.092,5793.243,background
S01_U04.CH4.wav,5793.243,5793.312,foreground
S01_U04.CH4.wav,5793.312,5793.502,background
S01_U04.CH4.wav,5793.502,5796.882,foreground
S01_U04.CH4.wav,5796.882,5796.892,background
S01_U04.CH4.wav,5796.892,5796.903,foreground
S01_U04.CH4.wav,5796.903,5797.082,background
S01_U04.CH4.wav,5797.082,5797.712,foreground
S01_U04.CH4.wav,5797.712,5797.722,background
S01_U04.CH4.wav,5797.722,5797.743,foreground
S01_U04.CH4.wav,5797.743,5798.042,background
S01_U04.CH4.wav,5798.042,5798.163,foreground
S01_U04.CH4.wav,5798.163,5798.252,background
S01_U04.CH4.wav,5798.252,5798.773,foreground
S01_U04.CH4.wav,5798.773,5799.262,background
S01_U04.CH4.wav,5799.262,5799.403,foreground
S01_U04.CH4.wav,5799.403,5799.733,background
S01_U04.CH4.wav,5799.733,5800.222,foreground
S01_U04.CH4.wav,5800.222,5800.993,background
S01_U04.CH4.wav,5800.993,5801.622,foreground
S01_U04.CH4.wav,5801.622,5801.802,background
S01_U04.CH4.wav,5801.802,5801.832,foreground
S01_U04.CH4.wav,5801.832,5801.913,background
S01_U04.CH4.wav,5801.913,5801.922,foreground
S01_U04.CH4.wav,5801.922,5801.983,background
S01_U04.CH4.wav,5801.983,5802.012,foreground
S01_U04.CH4.wav,5802.012,5802.113,background
S01_U04.CH4.wav,5802.113,5805.082,foreground
S01_U04.CH4.wav,5805.082,5805.222,background
S01_U04.CH4.wav,5805.222,5806.023,foreground
S01_U04.CH4.wav,5806.023,5806.722,background
S01_U04.CH4.wav,5806.722,5806.783,foreground
S01_U04.CH4.wav,5806.783,5806.823,background
S01_U04.CH4.wav,5806.823,5807.403,foreground
S01_U04.CH4.wav,5807.403,5807.443,background
S01_U04.CH4.wav,5807.443,5808.243,foreground
S01_U04.CH4.wav,5808.243,5808.972,background
S01_U04.CH4.wav,5808.972,5810.642,foreground
S01_U04.CH4.wav,5810.642,5810.823,background
S01_U04.CH4.wav,5810.823,5810.832,foreground
S01_U04.CH4.wav,5810.832,5810.852,background
S01_U04.CH4.wav,5810.852,5811.382,foreground
S01_U04.CH4.wav,5811.382,5811.672,background
S01_U04.CH4.wav,5811.672,5812.153,foreground
S01_U04.CH4.wav,5812.153,5812.312,background
S01_U04.CH4.wav,5812.312,5812.323,foreground
S01_U04.CH4.wav,5812.323,5812.462,background
S01_U04.CH4.wav,5812.462,5812.703,foreground
S01_U04.CH4.wav,5812.703,5813.762,background
S01_U04.CH4.wav,5813.762,5814.403,foreground
S01_U04.CH4.wav,5814.403,5814.703,background
S01_U04.CH4.wav,5814.703,5816.002,foreground
S01_U04.CH4.wav,5816.002,5816.892,background
S01_U04.CH4.wav,5816.892,5816.983,foreground
S01_U04.CH4.wav,5816.983,5817.102,background
S01_U04.CH4.wav,5817.102,5818.092,foreground
S01_U04.CH4.wav,5818.092,5818.102,background
S01_U04.CH4.wav,5818.102,5818.203,foreground
S01_U04.CH4.wav,5818.203,5818.533,background
S01_U04.CH4.wav,5818.533,5819.002,foreground
S01_U04.CH4.wav,5819.002,5820.023,background
S01_U04.CH4.wav,5820.023,5820.802,foreground
S01_U04.CH4.wav,5820.802,5821.352,background
S01_U04.CH4.wav,5821.352,5822.012,foreground
S01_U04.CH4.wav,5822.012,5822.233,background
S01_U04.CH4.wav,5822.233,5822.312,foreground
S01_U04.CH4.wav,5822.312,5822.352,background
S01_U04.CH4.wav,5822.352,5824.153,foreground
S01_U04.CH4.wav,5824.153,5825.172,background
S01_U04.CH4.wav,5825.172,5825.273,foreground
S01_U04.CH4.wav,5825.273,5825.283,background
S01_U04.CH4.wav,5825.283,5825.342,foreground
S01_U04.CH4.wav,5825.342,5825.372,background
S01_U04.CH4.wav,5825.372,5826.193,foreground
S01_U04.CH4.wav,5826.193,5826.832,background
S01_U04.CH4.wav,5826.832,5828.042,foreground
S01_U04.CH4.wav,5828.042,5828.413,background
S01_U04.CH4.wav,5828.413,5829.033,foreground
S01_U04.CH4.wav,5829.033,5829.273,background
S01_U04.CH4.wav,5829.273,5833.622,foreground
S01_U04.CH4.wav,5833.622,5833.983,background
S01_U04.CH4.wav,5833.983,5834.752,foreground
S01_U04.CH4.wav,5834.752,5834.773,background
S01_U04.CH4.wav,5834.773,5836.222,foreground
S01_U04.CH4.wav,5836.222,5837.573,background
S01_U04.CH4.wav,5837.573,5838.283,foreground
S01_U04.CH4.wav,5838.283,5838.712,background
S01_U04.CH4.wav,5838.712,5839.233,foreground
S01_U04.CH4.wav,5839.233,5842.703,background
S01_U04.CH4.wav,5842.703,5845.193,foreground
S01_U04.CH4.wav,5845.193,5845.432,background
S01_U04.CH4.wav,5845.432,5845.453,foreground
S01_U04.CH4.wav,5845.453,5845.493,background
S01_U04.CH4.wav,5845.493,5846.672,foreground
S01_U04.CH4.wav,5846.672,5847.182,background
S01_U04.CH4.wav,5847.182,5847.392,foreground
S01_U04.CH4.wav,5847.392,5847.413,background
S01_U04.CH4.wav,5847.413,5847.432,foreground
S01_U04.CH4.wav,5847.432,5848.523,background
S01_U04.CH4.wav,5848.523,5849.262,foreground
S01_U04.CH4.wav,5849.262,5849.823,background
S01_U04.CH4.wav,5849.823,5851.403,foreground
S01_U04.CH4.wav,5851.403,5851.443,background
S01_U04.CH4.wav,5851.443,5854.462,foreground
S01_U04.CH4.wav,5854.462,5854.573,background
S01_U04.CH4.wav,5854.573,5855.273,foreground
S01_U04.CH4.wav,5855.273,5855.312,background
S01_U04.CH4.wav,5855.312,5857.212,foreground
S01_U04.CH4.wav,5857.212,5857.773,background
S01_U04.CH4.wav,5857.773,5858.172,foreground
S01_U04.CH4.wav,5858.172,5858.203,background
S01_U04.CH4.wav,5858.203,5859.033,foreground
S01_U04.CH4.wav,5859.033,5859.352,background
S01_U04.CH4.wav,5859.352,5860.113,foreground
S01_U04.CH4.wav,5860.113,5860.802,background
S01_U04.CH4.wav,5860.802,5861.262,foreground
S01_U04.CH4.wav,5861.262,5861.863,background
S01_U04.CH4.wav,5861.863,5869.292,foreground
S01_U04.CH4.wav,5869.292,5869.962,background
S01_U04.CH4.wav,5869.962,5870.703,foreground
S01_U04.CH4.wav,5870.703,5870.733,background
S01_U04.CH4.wav,5870.733,5870.752,foreground
S01_U04.CH4.wav,5870.752,5870.783,background
S01_U04.CH4.wav,5870.783,5870.823,foreground
S01_U04.CH4.wav,5870.823,5871.953,background
S01_U04.CH4.wav,5871.953,5874.693,foreground
S01_U04.CH4.wav,5874.693,5874.812,background
S01_U04.CH4.wav,5874.812,5875.972,foreground
S01_U04.CH4.wav,5875.972,5876.752,background
S01_U04.CH4.wav,5876.752,5880.932,foreground
S01_U04.CH4.wav,5880.932,5881.602,background
S01_U04.CH4.wav,5881.602,5883.012,foreground
S01_U04.CH4.wav,5883.012,5883.533,background
S01_U04.CH4.wav,5883.533,5885.493,foreground
S01_U04.CH4.wav,5885.493,5885.892,background
S01_U04.CH4.wav,5885.892,5887.443,foreground
S01_U04.CH4.wav,5887.443,5887.453,background
S01_U04.CH4.wav,5887.453,5887.462,foreground
S01_U04.CH4.wav,5887.462,5887.903,background
S01_U04.CH4.wav,5887.903,5889.493,foreground
S01_U04.CH4.wav,5889.493,5889.562,background
S01_U04.CH4.wav,5889.562,5890.142,foreground
S01_U04.CH4.wav,5890.142,5895.762,background
S01_U04.CH4.wav,5895.762,5896.023,foreground
S01_U04.CH4.wav,5896.023,5896.672,background
S01_U04.CH4.wav,5896.672,5897.212,foreground
S01_U04.CH4.wav,5897.212,5897.252,background
S01_U04.CH4.wav,5897.252,5897.302,foreground
S01_U04.CH4.wav,5897.302,5897.512,background
S01_U04.CH4.wav,5897.512,5898.002,foreground
S01_U04.CH4.wav,5898.002,5899.493,background
S01_U04.CH4.wav,5899.493,5899.512,foreground
S01_U04.CH4.wav,5899.512,5899.542,background
S01_U04.CH4.wav,5899.542,5900.392,foreground
S01_U04.CH4.wav,5900.392,5900.922,background
S01_U04.CH4.wav,5900.922,5901.432,foreground
S01_U04.CH4.wav,5901.432,5901.602,background
S01_U04.CH4.wav,5901.602,5901.622,foreground
S01_U04.CH4.wav,5901.622,5901.762,background
S01_U04.CH4.wav,5901.762,5901.802,foreground
S01_U04.CH4.wav,5901.802,5901.842,background
S01_U04.CH4.wav,5901.842,5901.872,foreground
S01_U04.CH4.wav,5901.872,5901.882,background
S01_U04.CH4.wav,5901.882,5902.262,foreground
S01_U04.CH4.wav,5902.262,5902.312,background
S01_U04.CH4.wav,5902.312,5903.062,foreground
S01_U04.CH4.wav,5903.062,5903.092,background
S01_U04.CH4.wav,5903.092,5903.962,foreground
S01_U04.CH4.wav,5903.962,5904.792,background
S01_U04.CH4.wav,5904.792,5906.752,foreground
S01_U04.CH4.wav,5906.752,5907.283,background
S01_U04.CH4.wav,5907.283,5908.042,foreground
S01_U04.CH4.wav,5908.042,5908.392,background
S01_U04.CH4.wav,5908.392,5908.802,foreground
S01_U04.CH4.wav,5908.802,5909.453,background
S01_U04.CH4.wav,5909.453,5911.892,foreground
S01_U04.CH4.wav,5911.892,5915.852,background
S01_U04.CH4.wav,5915.852,5917.733,foreground
S01_U04.CH4.wav,5917.733,5917.872,background
S01_U04.CH4.wav,5917.872,5917.882,foreground
S01_U04.CH4.wav,5917.882,5917.913,background
S01_U04.CH4.wav,5917.913,5918.403,foreground
S01_U04.CH4.wav,5918.403,5918.653,background
S01_U04.CH4.wav,5918.653,5919.773,foreground
S01_U04.CH4.wav,5919.773,5921.672,background
S01_U04.CH4.wav,5921.672,5921.682,foreground
S01_U04.CH4.wav,5921.682,5921.693,background
S01_U04.CH4.wav,5921.693,5926.552,foreground
S01_U04.CH4.wav,5926.552,5926.712,background
S01_U04.CH4.wav,5926.712,5928.122,foreground
S01_U04.CH4.wav,5928.122,5928.172,background
S01_U04.CH4.wav,5928.172,5928.972,foreground
S01_U04.CH4.wav,5928.972,5929.783,background
S01_U04.CH4.wav,5929.783,5930.352,foreground
S01_U04.CH4.wav,5930.352,5931.002,background
S01_U04.CH4.wav,5931.002,5931.073,foreground
S01_U04.CH4.wav,5931.073,5931.082,background
S01_U04.CH4.wav,5931.082,5932.483,foreground
S01_U04.CH4.wav,5932.483,5932.523,background
S01_U04.CH4.wav,5932.523,5932.592,foreground
S01_U04.CH4.wav,5932.592,5932.672,background
S01_U04.CH4.wav,5932.672,5933.392,foreground
S01_U04.CH4.wav,5933.392,5934.142,background
S01_U04.CH4.wav,5934.142,5935.062,foreground
S01_U04.CH4.wav,5935.062,5935.602,background
S01_U04.CH4.wav,5935.602,5936.632,foreground
S01_U04.CH4.wav,5936.632,5937.792,background
S01_U04.CH4.wav,5937.792,5938.262,foreground
S01_U04.CH4.wav,5938.262,5938.832,background
S01_U04.CH4.wav,5938.832,5939.432,foreground
S01_U04.CH4.wav,5939.432,5939.493,background
S01_U04.CH4.wav,5939.493,5939.552,foreground
S01_U04.CH4.wav,5939.552,5941.352,background
S01_U04.CH4.wav,5941.352,5941.712,foreground
S01_U04.CH4.wav,5941.712,5943.752,background
S01_U04.CH4.wav,5943.752,5944.212,foreground
S01_U04.CH4.wav,5944.212,5944.453,background
S01_U04.CH4.wav,5944.453,5944.953,foreground
S01_U04.CH4.wav,5944.953,5945.142,background
S01_U04.CH4.wav,5945.142,5945.783,foreground
S01_U04.CH4.wav,5945.783,5945.962,background
S01_U04.CH4.wav,5945.962,5946.132,foreground
S01_U04.CH4.wav,5946.132,5946.983,background
S01_U04.CH4.wav,5946.983,5948.863,foreground
S01_U04.CH4.wav,5948.863,5950.512,background
S01_U04.CH4.wav,5950.512,5951.252,foreground
S01_U04.CH4.wav,5951.252,5953.212,background
S01_U04.CH4.wav,5953.212,5953.352,foreground
S01_U04.CH4.wav,5953.352,5953.773,background
S01_U04.CH4.wav,5953.773,5953.812,foreground
S01_U04.CH4.wav,5953.812,5954.443,background
S01_U04.CH4.wav,5954.443,5954.703,foreground
S01_U04.CH4.wav,5954.703,5957.562,background
S01_U04.CH4.wav,5957.562,5959.042,foreground
S01_U04.CH4.wav,5959.042,5960.153,background
S01_U04.CH4.wav,5960.153,5960.983,foreground
S01_U04.CH4.wav,5960.983,5961.163,background
S01_U04.CH4.wav,5961.163,5962.073,foreground
S01_U04.CH4.wav,5962.073,5962.422,background
S01_U04.CH4.wav,5962.422,5962.432,foreground
S01_U04.CH4.wav,5962.432,5962.443,background
S01_U04.CH4.wav,5962.443,5962.483,foreground
S01_U04.CH4.wav,5962.483,5962.592,background
S01_U04.CH4.wav,5962.592,5964.613,foreground
S01_U04.CH4.wav,5964.613,5964.993,background
S01_U04.CH4.wav,5964.993,5968.163,foreground
S01_U04.CH4.wav,5968.163,5968.243,background
S01_U04.CH4.wav,5968.243,5969.722,foreground
S01_U04.CH4.wav,5969.722,5970.733,background
S01_U04.CH4.wav,5970.733,5971.262,foreground
S01_U04.CH4.wav,5971.262,5972.932,background
S01_U04.CH4.wav,5972.932,5973.193,foreground
S01_U04.CH4.wav,5973.193,5973.512,background
S01_U04.CH4.wav,5973.512,5974.052,foreground
S01_U04.CH4.wav,5974.052,5974.722,background
S01_U04.CH4.wav,5974.722,5975.142,foreground
S01_U04.CH4.wav,5975.142,5976.092,background
S01_U04.CH4.wav,5976.092,5976.193,foreground
S01_U04.CH4.wav,5976.193,5980.722,background
S01_U04.CH4.wav,5980.722,5981.443,foreground
S01_U04.CH4.wav,5981.443,5981.663,background
S01_U04.CH4.wav,5981.663,5982.273,foreground
S01_U04.CH4.wav,5982.273,5982.413,background
S01_U04.CH4.wav,5982.413,5982.892,foreground
S01_U04.CH4.wav,5982.892,5984.332,background
S01_U04.CH4.wav,5984.332,5984.653,foreground
S01_U04.CH4.wav,5984.653,5985.002,background
S01_U04.CH4.wav,5985.002,5985.033,foreground
S01_U04.CH4.wav,5985.033,5985.082,background
S01_U04.CH4.wav,5985.082,5986.663,foreground
S01_U04.CH4.wav,5986.663,5986.932,background
S01_U04.CH4.wav,5986.932,5986.972,foreground
S01_U04.CH4.wav,5986.972,5987.113,background
S01_U04.CH4.wav,5987.113,5988.743,foreground
S01_U04.CH4.wav,5988.743,5991.453,background
S01_U04.CH4.wav,5991.453,5991.472,foreground
S01_U04.CH4.wav,5991.472,5992.722,background
S01_U04.CH4.wav,5992.722,5993.602,foreground
S01_U04.CH4.wav,5993.602,5995.733,background
S01_U04.CH4.wav,5995.733,5995.863,foreground
S01_U04.CH4.wav,5995.863,6000.743,background
S01_U04.CH4.wav,6000.743,6001.432,foreground
S01_U04.CH4.wav,6001.432,6004.493,background
S01_U04.CH4.wav,6004.493,6005.012,foreground
S01_U04.CH4.wav,6005.012,6007.453,background
S01_U04.CH4.wav,6007.453,6007.462,foreground
S01_U04.CH4.wav,6007.462,6011.443,background
S01_U04.CH4.wav,6011.443,6011.602,foreground
S01_U04.CH4.wav,6011.602,6012.142,background
S01_U04.CH4.wav,6012.142,6013.023,foreground
S01_U04.CH4.wav,6013.023,6013.422,background
S01_U04.CH4.wav,6013.422,6013.693,foreground
S01_U04.CH4.wav,6013.693,6014.743,background
S01_U04.CH4.wav,6014.743,6015.252,foreground
S01_U04.CH4.wav,6015.252,6017.182,background
S01_U04.CH4.wav,6017.182,6017.602,foreground
S01_U04.CH4.wav,6017.602,6017.983,background
S01_U04.CH4.wav,6017.983,6018.283,foreground
S01_U04.CH4.wav,6018.283,6018.302,background
S01_U04.CH4.wav,6018.302,6018.523,foreground
S01_U04.CH4.wav,6018.523,6019.243,background
S01_U04.CH4.wav,6019.243,6019.672,foreground
S01_U04.CH4.wav,6019.672,6020.153,background
S01_U04.CH4.wav,6020.153,6021.073,foreground
S01_U04.CH4.wav,6021.073,6021.443,background
S01_U04.CH4.wav,6021.443,6021.613,foreground
S01_U04.CH4.wav,6021.613,6021.682,background
S01_U04.CH4.wav,6021.682,6022.323,foreground
S01_U04.CH4.wav,6022.323,6022.443,background
S01_U04.CH4.wav,6022.443,6022.722,foreground
S01_U04.CH4.wav,6022.722,6022.752,background
S01_U04.CH4.wav,6022.752,6023.682,foreground
S01_U04.CH4.wav,6023.682,6027.233,background
S01_U04.CH4.wav,6027.233,6028.842,foreground
S01_U04.CH4.wav,6028.842,6028.932,background
S01_U04.CH4.wav,6028.932,6029.632,foreground
S01_U04.CH4.wav,6029.632,6031.243,background
S01_U04.CH4.wav,6031.243,6032.042,foreground
S01_U04.CH4.wav,6032.042,6032.453,background
S01_U04.CH4.wav,6032.453,6032.472,foreground
S01_U04.CH4.wav,6032.472,6032.493,background
S01_U04.CH4.wav,6032.493,6032.802,foreground
S01_U04.CH4.wav,6032.802,6033.372,background
S01_U04.CH4.wav,6033.372,6035.222,foreground
S01_U04.CH4.wav,6035.222,6036.622,background
S01_U04.CH4.wav,6036.622,6037.542,foreground
S01_U04.CH4.wav,6037.542,6037.983,background
S01_U04.CH4.wav,6037.983,6038.073,foreground
S01_U04.CH4.wav,6038.073,6038.212,background
S01_U04.CH4.wav,6038.212,6038.292,foreground
S01_U04.CH4.wav,6038.292,6038.302,background
S01_U04.CH4.wav,6038.302,6038.392,foreground
S01_U04.CH4.wav,6038.392,6038.403,background
S01_U04.CH4.wav,6038.403,6038.512,foreground
S01_U04.CH4.wav,6038.512,6038.523,background
S01_U04.CH4.wav,6038.523,6038.552,foreground
S01_U04.CH4.wav,6038.552,6038.562,background
S01_U04.CH4.wav,6038.562,6038.962,foreground
S01_U04.CH4.wav,6038.962,6039.312,background
S01_U04.CH4.wav,6039.312,6039.323,foreground
S01_U04.CH4.wav,6039.323,6039.332,background
S01_U04.CH4.wav,6039.332,6039.352,foreground
S01_U04.CH4.wav,6039.352,6039.523,background
S01_U04.CH4.wav,6039.523,6039.712,foreground
S01_U04.CH4.wav,6039.712,6040.743,background
S01_U04.CH4.wav,6040.743,6040.823,foreground
S01_U04.CH4.wav,6040.823,6040.882,background
S01_U04.CH4.wav,6040.882,6040.913,foreground
S01_U04.CH4.wav,6040.913,6040.932,background
S01_U04.CH4.wav,6040.932,6041.042,foreground
S01_U04.CH4.wav,6041.042,6043.962,background
S01_U04.CH4.wav,6043.962,6044.233,foreground
S01_U04.CH4.wav,6044.233,6045.722,background
S01_U04.CH4.wav,6045.722,6045.842,foreground
S01_U04.CH4.wav,6045.842,6046.323,background
S01_U04.CH4.wav,6046.323,6046.653,foreground
S01_U04.CH4.wav,6046.653,6050.502,background
S01_U04.CH4.wav,6050.502,6051.002,foreground
S01_U04.CH4.wav,6051.002,6051.993,background
S01_U04.CH4.wav,6051.993,6053.573,foreground
S01_U04.CH4.wav,6053.573,6053.972,background
S01_U04.CH4.wav,6053.972,6058.502,foreground
S01_U04.CH4.wav,6058.502,6058.943,background
S01_U04.CH4.wav,6058.943,6061.422,foreground
S01_U04.CH4.wav,6061.422,6061.712,background
S01_U04.CH4.wav,6061.712,6063.033,foreground
S01_U04.CH4.wav,6063.033,6063.542,background
S01_U04.CH4.wav,6063.542,6064.102,foreground
S01_U04.CH4.wav,6064.102,6065.783,background
S01_U04.CH4.wav,6065.783,6066.033,foreground
S01_U04.CH4.wav,6066.033,6066.613,background
S01_U04.CH4.wav,6066.613,6067.182,foreground
S01_U04.CH4.wav,6067.182,6067.792,background
S01_U04.CH4.wav,6067.792,6069.672,foreground
S01_U04.CH4.wav,6069.672,6070.023,background
S01_U04.CH4.wav,6070.023,6072.622,foreground
S01_U04.CH4.wav,6072.622,6072.733,background
S01_U04.CH4.wav,6072.733,6072.832,foreground
S01_U04.CH4.wav,6072.832,6072.993,background
S01_U04.CH4.wav,6072.993,6073.722,foreground
S01_U04.CH4.wav,6073.722,6073.832,background
S01_U04.CH4.wav,6073.832,6075.663,foreground
S01_U04.CH4.wav,6075.663,6075.733,background
S01_U04.CH4.wav,6075.733,6076.562,foreground
S01_U04.CH4.wav,6076.562,6076.632,background
S01_U04.CH4.wav,6076.632,6077.262,foreground
S01_U04.CH4.wav,6077.262,6077.363,background
S01_U04.CH4.wav,6077.363,6077.493,foreground
S01_U04.CH4.wav,6077.493,6078.182,background
S01_U04.CH4.wav,6078.182,6078.773,foreground
S01_U04.CH4.wav,6078.773,6080.443,background
S01_U04.CH4.wav,6080.443,6081.033,foreground
S01_U04.CH4.wav,6081.033,6081.943,background
S01_U04.CH4.wav,6081.943,6082.422,foreground
S01_U04.CH4.wav,6082.422,6083.602,background
S01_U04.CH4.wav,6083.602,6085.363,foreground
S01_U04.CH4.wav,6085.363,6085.863,background
S01_U04.CH4.wav,6085.863,6086.332,foreground
S01_U04.CH4.wav,6086.332,6086.653,background
S01_U04.CH4.wav,6086.653,6086.962,foreground
S01_U04.CH4.wav,6086.962,6088.993,background
S01_U04.CH4.wav,6088.993,6089.892,foreground
S01_U04.CH4.wav,6089.892,6090.542,background
S01_U04.CH4.wav,6090.542,6091.403,foreground
S01_U04.CH4.wav,6091.403,6091.882,background
S01_U04.CH4.wav,6091.882,6097.252,foreground
S01_U04.CH4.wav,6097.252,6098.943,background
S01_U04.CH4.wav,6098.943,6099.613,foreground
S01_U04.CH4.wav,6099.613,6100.413,background
S01_U04.CH4.wav,6100.413,6100.493,foreground
S01_U04.CH4.wav,6100.493,6100.962,background
S01_U04.CH4.wav,6100.962,6104.352,foreground
S01_U04.CH4.wav,6104.352,6106.743,background
S01_U04.CH4.wav,6106.743,6107.632,foreground
S01_U04.CH4.wav,6107.632,6110.102,background
S01_U04.CH4.wav,6110.102,6110.132,foreground
S01_U04.CH4.wav,6110.132,6110.382,background
S01_U04.CH4.wav,6110.382,6110.872,foreground
S01_U04.CH4.wav,6110.872,6111.163,background
S01_U04.CH4.wav,6111.163,6111.552,foreground
S01_U04.CH4.wav,6111.552,6112.363,background
S01_U04.CH4.wav,6112.363,6112.552,foreground
S01_U04.CH4.wav,6112.552,6114.252,background
S01_U04.CH4.wav,6114.252,6114.783,foreground
S01_U04.CH4.wav,6114.783,6117.102,background
S01_U04.CH4.wav,6117.102,6117.172,foreground
S01_U04.CH4.wav,6117.172,6117.243,background
S01_U04.CH4.wav,6117.243,6117.493,foreground
S01_U04.CH4.wav,6117.493,6119.292,background
S01_U04.CH4.wav,6119.292,6119.573,foreground
S01_U04.CH4.wav,6119.573,6120.743,background
S01_U04.CH4.wav,6120.743,6122.542,foreground
S01_U04.CH4.wav,6122.542,6122.733,background
S01_U04.CH4.wav,6122.733,6122.943,foreground
S01_U04.CH4.wav,6122.943,6123.323,background
S01_U04.CH4.wav,6123.323,6124.092,foreground
S01_U04.CH4.wav,6124.092,6126.182,background
S01_U04.CH4.wav,6126.182,6127.363,foreground
S01_U04.CH4.wav,6127.363,6127.802,background
S01_U04.CH4.wav,6127.802,6129.052,foreground
S01_U04.CH4.wav,6129.052,6130.132,background
S01_U04.CH4.wav,6130.132,6130.882,foreground
S01_U04.CH4.wav,6130.882,6132.863,background
S01_U04.CH4.wav,6132.863,6133.403,foreground
S01_U04.CH4.wav,6133.403,6133.592,background
S01_U04.CH4.wav,6133.592,6134.212,foreground
S01_U04.CH4.wav,6134.212,6136.283,background
S01_U04.CH4.wav,6136.283,6136.993,foreground
S01_U04.CH4.wav,6136.993,6139.052,background
S01_U04.CH4.wav,6139.052,6139.153,foreground
S01_U04.CH4.wav,6139.153,6139.163,background
S01_U04.CH4.wav,6139.163,6141.363,foreground
S01_U04.CH4.wav,6141.363,6141.653,background
S01_U04.CH4.wav,6141.653,6144.913,foreground
S01_U04.CH4.wav,6144.913,6145.262,background
S01_U04.CH4.wav,6145.262,6147.123,foreground
S01_U04.CH4.wav,6147.123,6147.373,background
S01_U04.CH4.wav,6147.373,6148.722,foreground
S01_U04.CH4.wav,6148.722,6149.972,background
S01_U04.CH4.wav,6149.972,6152.062,foreground
S01_U04.CH4.wav,6152.062,6152.832,background
S01_U04.CH4.wav,6152.832,6153.363,foreground
S01_U04.CH4.wav,6153.363,6154.012,background
S01_U04.CH4.wav,6154.012,6155.892,foreground
S01_U04.CH4.wav,6155.892,6156.273,background
S01_U04.CH4.wav,6156.273,6156.733,foreground
S01_U04.CH4.wav,6156.733,6157.042,background
S01_U04.CH4.wav,6157.042,6159.172,foreground
S01_U04.CH4.wav,6159.172,6160.922,background
S01_U04.CH4.wav,6160.922,6162.443,foreground
S01_U04.CH4.wav,6162.443,6162.842,background
S01_U04.CH4.wav,6162.842,6163.752,foreground
